date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-07-10,moderna,fully_vaccinated,0,49,2387149,0,NA,0.14,0.01,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,moderna,fully_vaccinated,0,49,2395840,0,NA,0.14,0.01,NA,16.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,moderna,fully_vaccinated,1,50,2442654,0.04,NA,0.14,0.01,100,16.67,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,moderna,fully_vaccinated,0,50,2489274,0,NA,0.29,0.01,0,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,moderna,fully_vaccinated,0,50,2530213,0,NA,0.29,0.01,NA,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,moderna,fully_vaccinated,0,50,2572244,0,NA,0.43,0.02,NA,16.56,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,moderna,fully_vaccinated,1,51,2612490,0.04,NA,0.29,0.01,100,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,moderna,fully_vaccinated,0,51,2634148,0,NA,0.29,0.01,NA,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,moderna,fully_vaccinated,1,52,2639966,0.04,NA,0.29,0.01,100,17.11,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,moderna,fully_vaccinated,0,52,2681808,0,NA,0.29,0.01,0,16.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,moderna,fully_vaccinated,0,52,2717858,0,NA,0.29,0.01,0,16.94,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,moderna,fully_vaccinated,0,52,2748647,0,NA,0.29,0.01,0,16.77,28.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,moderna,fully_vaccinated,0,52,2776485,0,NA,0.29,0.01,0,16.67,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,moderna,fully_vaccinated,1,53,2805269,0.04,NA,0.29,0.01,100,16.93,21.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,moderna,fully_vaccinated,0,53,2821294,0,NA,0.29,0.01,0,16.83,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,moderna,fully_vaccinated,1,54,2824721,0.04,NA,0.29,0.01,50,17.03,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,moderna,fully_vaccinated,0,54,2849468,0,NA,0.43,0.02,0,16.98,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,moderna,fully_vaccinated,0,54,2869803,0,NA,0.57,0.02,NA,16.98,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,moderna,fully_vaccinated,0,54,2885591,0,NA,0.71,0.02,0,16.93,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,moderna,fully_vaccinated,1,55,2901445,0.03,NA,0.71,0.02,50,17.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,moderna,fully_vaccinated,2,57,2916433,0.07,NA,0.86,0.03,100,17.65,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,moderna,fully_vaccinated,1,58,2921323,0.03,NA,1,0.03,100,17.9,61.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,moderna,fully_vaccinated,1,59,2921707,0.03,NA,1,0.03,100,18.15,61.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,moderna,fully_vaccinated,1,60,2931495,0.03,NA,0.86,0.03,50,18.35,54.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,moderna,fully_vaccinated,1,61,2945781,0.03,NA,0.57,0.02,33.33,18.48,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,moderna,fully_vaccinated,0,61,2955825,0,NA,0.57,0.02,0,18.37,40.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,moderna,fully_vaccinated,0,61,2967724,0,NA,0.43,0.01,0,18.32,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,moderna,fully_vaccinated,0,61,2980473,0,NA,0.29,0.01,0,18.26,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,moderna,fully_vaccinated,1,62,2983762,0.03,NA,0.29,0.01,100,18.51,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,moderna,fully_vaccinated,0,62,2984052,0,NA,0.71,0.02,NA,18.51,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,moderna,fully_vaccinated,0,62,2994446,0,NA,1,0.03,0,18.34,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,moderna,fully_vaccinated,1,63,3004888,0.03,NA,1.43,0.05,20,18.37,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,moderna,fully_vaccinated,3,66,3015234,0.1,NA,1.57,0.05,60,18.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,moderna,fully_vaccinated,2,68,3026324,0.07,NA,1.71,0.06,50,19.32,36.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,moderna,fully_vaccinated,3,71,3037946,0.1,NA,2.14,0.07,50,19.83,42.55,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,moderna,fully_vaccinated,2,73,3041048,0.07,NA,2.29,0.08,50,20.17,43.27,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,moderna,fully_vaccinated,1,74,3041209,0.03,NA,2,0.07,25,20.22,37.08,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,moderna,fully_vaccinated,3,77,3051114,0.1,NA,1.86,0.06,42.86,20.64,32.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,moderna,fully_vaccinated,2,79,3060300,0.07,NA,1.43,0.05,25,20.73,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,moderna,fully_vaccinated,1,80,3069979,0.03,NA,1.14,0.04,16.67,20.67,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-19,moderna,fully_vaccinated,1,81,3079259,0.03,NA,1.57,0.05,16.67,20.61,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-20,moderna,fully_vaccinated,0,81,3091334,0,NA,1.43,0.05,NA,20.61,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-21,moderna,fully_vaccinated,0,81,3094578,0,NA,1.57,0.05,0,20.45,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-22,moderna,fully_vaccinated,4,85,3094808,0.13,NA,1.43,0.05,80,21.2,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-23,moderna,fully_vaccinated,2,87,3102808,0.06,NA,1.71,0.06,28.57,21.32,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-24,moderna,fully_vaccinated,3,90,3111385,0.1,NA,2,0.06,42.86,21.69,34.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-25,moderna,fully_vaccinated,0,90,3119652,0,NA,2.29,0.07,0,21.48,41.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-26,moderna,fully_vaccinated,3,93,3129485,0.1,NA,2.14,0.07,37.5,21.78,44.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-27,moderna,fully_vaccinated,2,95,3141194,0.06,NA,2.14,0.07,50,22.04,43.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-28,moderna,fully_vaccinated,2,97,3145106,0.06,NA,1.86,0.06,50,22.3,40.36,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-29,moderna,fully_vaccinated,3,100,3145586,0.1,NA,2,0.06,100,22.83,43.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-30,moderna,fully_vaccinated,2,102,3151309,0.06,NA,1.86,0.06,25,22.87,42.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-31,moderna,fully_vaccinated,1,103,3158156,0.03,NA,1.71,0.05,20,22.84,38.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-01,moderna,fully_vaccinated,1,104,3164402,0.03,NA,1.86,0.06,20,22.81,41.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-02,moderna,fully_vaccinated,2,106,3171832,0.06,NA,1.57,0.05,33.33,22.94,30.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-03,moderna,fully_vaccinated,1,107,3180492,0.03,NA,1.43,0.04,20,22.91,31.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-04,moderna,fully_vaccinated,3,110,3183710,0.09,NA,1.57,0.05,75,23.35,34.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-05,moderna,fully_vaccinated,1,111,3183883,0.03,NA,1.86,0.06,20,23.32,42.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-06,moderna,fully_vaccinated,1,112,3189902,0.03,NA,2,0.06,33.33,23.38,46.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-07,moderna,fully_vaccinated,2,114,3197098,0.06,NA,2.14,0.07,40,23.55,50.48,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-08,moderna,fully_vaccinated,3,117,3203666,0.09,NA,2,0.06,75,23.98,44.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-09,moderna,fully_vaccinated,3,120,3212050,0.09,NA,2.14,0.07,60,24.34,48.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-10,moderna,fully_vaccinated,2,122,3223531,0.06,NA,2.29,0.07,50,24.55,48.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-11,moderna,fully_vaccinated,2,124,3228714,0.06,NA,2.14,0.07,33.33,24.65,44.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-12,moderna,fully_vaccinated,2,126,3229025,0.06,NA,2,0.06,50,24.85,41.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-13,moderna,fully_vaccinated,2,128,3236052,0.06,NA,1.71,0.05,28.57,24.9,36.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-14,moderna,fully_vaccinated,1,129,3244273,0.03,NA,1.71,0.05,16.67,24.81,34.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-15,moderna,fully_vaccinated,2,131,3252854,0.06,NA,1.43,0.04,50,25,30.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-16,moderna,fully_vaccinated,1,132,3263216,0.03,NA,1.43,0.04,25,25,26.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-17,moderna,fully_vaccinated,2,134,3276322,0.06,NA,1.71,0.05,40,25.14,30.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-18,moderna,fully_vaccinated,0,134,3281650,0,NA,2.43,0.07,0,24.95,35.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-19,moderna,fully_vaccinated,2,136,3281863,0.06,NA,2.57,0.08,28.57,25,34.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-20,moderna,fully_vaccinated,4,140,3288956,0.12,NA,3.29,0.1,50,25.36,43.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-21,moderna,fully_vaccinated,6,146,3297328,0.18,NA,3.14,0.1,54.55,25.93,42.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-22,moderna,fully_vaccinated,3,149,3305719,0.09,NA,3.14,0.09,42.86,26.14,42.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-23,moderna,fully_vaccinated,6,155,3316822,0.18,NA,3,0.09,85.71,26.86,40.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-24,moderna,fully_vaccinated,1,156,3331025,0.03,NA,2.57,0.08,33.33,26.9,37.35,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-25,moderna,fully_vaccinated,0,156,3338146,0,NA,1.86,0.06,0,26.85,43.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-26,moderna,fully_vaccinated,1,157,3338741,0.03,NA,1.86,0.06,20,26.79,48.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-27,moderna,fully_vaccinated,1,158,3347510,0.03,NA,1.14,0.03,25,26.78,38.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-28,moderna,fully_vaccinated,1,159,3356652,0.03,NA,1.43,0.04,100,26.9,42.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-29,moderna,fully_vaccinated,3,162,3365842,0.09,NA,1.57,0.05,75,27.23,49.52,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-09-30,moderna,fully_vaccinated,1,163,3377597,0.03,NA,1.71,0.05,16.67,27.12,53.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-01,moderna,fully_vaccinated,3,166,3391136,0.09,NA,1.86,0.05,60,27.39,53.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-02,moderna,fully_vaccinated,1,167,3396542,0.03,NA,2.14,0.06,50,27.47,47.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-03,moderna,fully_vaccinated,2,169,3397459,0.06,NA,1.86,0.05,50,27.61,40.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-04,moderna,fully_vaccinated,2,171,3407190,0.06,NA,2.14,0.06,20,27.49,52.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-05,moderna,fully_vaccinated,3,174,3417408,0.09,NA,2.14,0.06,60,27.75,50.71,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-06,moderna,fully_vaccinated,1,175,3428130,0.03,NA,2.14,0.06,25,27.73,48.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-07,moderna,fully_vaccinated,3,178,3441389,0.09,NA,1.86,0.05,100,28.08,41.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-08,moderna,fully_vaccinated,3,181,3457909,0.09,NA,1.71,0.05,50,28.28,41.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-09,moderna,fully_vaccinated,1,182,3466347,0.03,NA,1.71,0.05,33.33,28.3,39.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-10,moderna,fully_vaccinated,0,182,3467490,0,NA,2.14,0.06,0,28.13,42.54,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-11,moderna,fully_vaccinated,1,183,3479004,0.03,NA,2.43,0.07,20,28.07,38.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-12,moderna,fully_vaccinated,3,186,3491941,0.09,NA,2.29,0.07,50,28.27,37.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-13,moderna,fully_vaccinated,4,190,3506571,0.11,NA,2.29,0.07,44.44,28.49,39.41,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-14,moderna,fully_vaccinated,5,195,3520964,0.14,NA,2.43,0.07,71.43,28.93,46.55,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-15,moderna,fully_vaccinated,2,197,3538616,0.06,NA,3,0.08,40,29.01,53.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-16,moderna,fully_vaccinated,1,198,3545646,0.03,NA,3.14,0.09,50,29.07,56.28,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-17,moderna,fully_vaccinated,1,199,3546127,0.03,NA,3.29,0.09,50,29.14,60.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-18,moderna,fully_vaccinated,5,204,3557306,0.14,NA,2.71,0.08,71.43,29.57,52.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-19,moderna,fully_vaccinated,4,208,3569373,0.11,NA,2.71,0.08,66.67,29.89,53.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-20,moderna,fully_vaccinated,5,213,3580658,0.14,NA,3,0.08,71.43,30.3,50.5,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-21,moderna,fully_vaccinated,1,214,3591547,0.03,NA,3.29,0.09,16.67,30.18,51.92,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-22,moderna,fully_vaccinated,2,216,3603911,0.06,NA,3.43,0.1,50,30.29,52.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-23,moderna,fully_vaccinated,3,219,3610081,0.08,NA,3.14,0.09,27.27,30.25,50.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-24,moderna,fully_vaccinated,3,222,3610565,0.08,NA,2.86,0.08,60,30.45,46.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-25,moderna,fully_vaccinated,6,228,3618291,0.17,NA,3.29,0.09,75,30.94,52.77,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-26,moderna,fully_vaccinated,2,230,3626111,0.06,NA,3.43,0.09,50,31.04,56.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-27,moderna,fully_vaccinated,3,233,3633484,0.08,NA,3.29,0.09,50,31.19,57.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-28,moderna,fully_vaccinated,4,237,3640777,0.11,NA,3,0.08,57.14,31.43,52.21,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-29,moderna,fully_vaccinated,3,240,3650000,0.08,NA,2.29,0.06,75,31.66,46.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-30,moderna,fully_vaccinated,2,242,3653200,0.05,NA,2,0.05,33.33,31.68,39.11,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-10-31,moderna,fully_vaccinated,1,243,3653416,0.03,NA,2,0.05,25,31.64,38.09,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-01,moderna,fully_vaccinated,1,244,3656514,0.03,NA,2.57,0.07,33.33,31.65,39.46,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-02,moderna,fully_vaccinated,0,244,3662284,0,NA,2.14,0.06,0,31.28,28.74,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-03,moderna,fully_vaccinated,3,247,3667695,0.08,NA,2.29,0.06,42.86,31.39,31.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-04,moderna,fully_vaccinated,8,255,3672515,0.22,NA,2.14,0.06,66.67,31.91,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-05,moderna,fully_vaccinated,0,255,3678696,0,NA,2.43,0.07,0,31.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-06,moderna,fully_vaccinated,3,258,3681536,0.08,NA,3,0.08,50,31.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-07,moderna,fully_vaccinated,0,258,3681676,0,NA,3.43,0.09,NA,31.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-08,moderna,fully_vaccinated,3,261,3685610,0.08,NA,2.43,0.07,50,32.1,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-09,moderna,fully_vaccinated,4,265,3689416,0.11,NA,2.86,0.08,40,32.2,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-10,moderna,fully_vaccinated,6,271,3693098,0.16,NA,3,0.08,33.33,32.22,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-11,moderna,fully_vaccinated,1,272,3696761,0.03,NA,3.71,0.1,12.5,32.04,37.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-12,moderna,fully_vaccinated,3,275,3701870,0.08,NA,4.14,0.11,37.5,32.09,37.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-13,moderna,fully_vaccinated,4,279,3704135,0.11,NA,4.29,0.12,50,32.25,38.18,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-14,moderna,fully_vaccinated,5,284,3704302,0.13,NA,4.29,0.12,38.46,32.35,44.13,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-15,moderna,fully_vaccinated,6,290,3707175,0.16,NA,5,0.13,50,32.58,48.06,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-16,moderna,fully_vaccinated,5,295,3709795,0.13,NA,5,0.13,45.45,32.74,48.82,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-17,moderna,fully_vaccinated,6,301,3712379,0.16,NA,4.86,0.13,75,33.11,45.58,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-18,moderna,fully_vaccinated,6,307,3715414,0.16,NA,4.57,0.12,40,33.23,44.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-19,moderna,fully_vaccinated,3,310,3719397,0.08,NA,4.71,0.13,42.86,33.3,45.39,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-20,moderna,fully_vaccinated,3,313,3721200,0.08,NA,5.14,0.14,27.27,33.23,48.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-21,moderna,fully_vaccinated,3,316,3721330,0.08,NA,5.29,0.14,33.33,33.23,44.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-22,moderna,fully_vaccinated,7,323,3723771,0.19,NA,4.86,0.13,53.85,33.51,43.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-23,moderna,fully_vaccinated,8,331,3726007,0.21,NA,5.29,0.14,66.67,33.91,42.34,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-24,moderna,fully_vaccinated,7,338,3728626,0.19,NA,5.14,0.14,46.67,34.11,42.02,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-25,moderna,fully_vaccinated,3,341,3730956,0.08,NA,5.14,0.14,33.33,34.1,42.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-26,moderna,fully_vaccinated,6,347,3734103,0.16,NA,4.57,0.12,35.29,34.12,38.22,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-27,moderna,fully_vaccinated,2,349,3735421,0.05,NA,3.57,0.1,25,34.05,30.12,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-28,moderna,fully_vaccinated,3,352,3735547,0.08,NA,2.86,0.08,37.5,34.08,26.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-29,moderna,fully_vaccinated,3,355,3737272,0.08,NA,2.43,0.07,23.08,33.94,21.55,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-11-30,moderna,fully_vaccinated,1,356,3739281,0.03,NA,NA,NA,10,33.71,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-12-01,moderna,fully_vaccinated,2,358,3741352,0.05,NA,NA,NA,20,33.58,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-12-02,moderna,fully_vaccinated,0,358,3743113,0,NA,NA,NA,0,33.55,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-01-27,moderna,partially_vaccinated,0,0,80908,0,NA,NA,NA,NA,NA,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-01-28,moderna,partially_vaccinated,0,0,98664,0,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-01-29,moderna,partially_vaccinated,0,0,110273,0,NA,NA,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-01-30,moderna,partially_vaccinated,0,0,NA,NA,NA,0.29,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-01-31,moderna,partially_vaccinated,0,0,NA,NA,NA,0.29,NA,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-02-01,moderna,partially_vaccinated,2,2,119725,1.67,NA,0.43,0.36,66.67,40,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-02-02,moderna,partially_vaccinated,0,2,130901,0,NA,0.57,0.44,NA,40,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-02-03,moderna,partially_vaccinated,0,2,142008,0,NA,0.57,0.4,NA,40,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-02-04,moderna,partially_vaccinated,1,3,152103,0.66,NA,0.57,0.37,100,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
